feature	RandomForest(n=200, p=1.0)
counts(Norminten<0.21000000000000002-SUMMARYCustomAlgos.tsv_q25.txt	3.608973643626571e-05
RoughnessThreshold=0.11-SUMMARYCustomAlgos.tsv_max.txt	3.6081667061141617e-05
counts(inten<0.13-SUMMARYCustomAlgos.tsv_mean.txt	3.591256957042574e-05
ThicknessThreshold=0.13-SUMMARYCustomAlgos.tsv_mean.txt	3.589176754080421e-05
RoughnessThreshold=0.25-SUMMARYCustomAlgos.tsv_q90.txt	3.583585186850631e-05
ThicknessThreshold=0.22-SUMMARYCustomAlgos.tsv_mean.txt	3.568653662648824e-05
counts(Norminten<0.11-SUMMARYCustomAlgos.tsv_mean.txt	3.568478720070856e-05
counts(Norminten<0.09-SUMMARYCustomAlgos.tsv_mean.txt	3.5624228382003504e-05
RoughnessThreshold=0.19-SUMMARYCustomAlgos.tsv_q10.txt	3.548159557075225e-05
RoughnessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_q10.txt	3.547316911109451e-05
counts(Norminten<0.14Normalized-SUMMARYCustomAlgos.tsv_std.txt	3.5464435244274146e-05
globalMean-SUMMARYDiffGlobal.tsv_min.txt	3.535820899486341e-05
RoughnessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_max.txt	3.5281221709860204e-05
counts(inten<0.18000000000000002-SUMMARYCustomAlgos.tsv_std.txt	3.514922006574576e-05
ThicknessThreshold=0.26-SUMMARYCustomAlgos.tsv_q75.txt	3.511390465083913e-05
ThicknessThreshold=0.2-SUMMARYCustomAlgos.tsv_mean.txt	3.4720575932475484e-05
counts(inten<0.18000000000000002-SUMMARYCustomAlgos.tsv_max.txt	3.462486129191533e-05
counts(Norminten<0.25-SUMMARYCustomAlgos.tsv_mean.txt	3.456438183764589e-05
RoughnessThreshold=0.27-SUMMARYCustomAlgos.tsv_mean.txt	3.432003991696738e-05
counts(Norminten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_var.txt	3.404494815041019e-05
counts(Norminten<0.24000000000000002-SUMMARYCustomAlgos.tsv_min.txt	3.3869968700622217e-05
globalMean-SUMMARYDiffGlobal.tsv_q25.txt	3.382611324444121e-05
counts(inten<0.02-SUMMARYCustomAlgos.tsv_q10.txt	3.382108407942592e-05
counts(inten<0.01Normalized-SUMMARYCustomAlgos.tsv_std.txt	3.380433002166777e-05
RoughnessThreshold=0.27-SUMMARYCustomAlgos.tsv_q10.txt	3.379793696663643e-05
ThicknessThreshold=0.19-SUMMARYCustomAlgos.tsv_median.txt	3.363568428429666e-05
Homogenity-SUMMARYCustomAlgos.tsv_max.txt	3.3055508229048196e-05
RoughnessThreshold=0.12-SUMMARYCustomAlgos.tsv_q75.txt	3.296048140484355e-05
ThicknessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_mean.txt	3.2698555734292194e-05
counts(Norminten<0.09-SUMMARYCustomAlgos.tsv_q25.txt	3.267146949637219e-05
MicrocoloniesPlatonicNormalized-SUMMARYCustomAlgos.tsv_std.txt	3.245015722325508e-05
MicrocoloniesPlatonic-SUMMARYCustomAlgos.tsv_min.txt	3.241478160609726e-05
RoughnessThreshold=0.14-SUMMARYCustomAlgos.tsv_q75.txt	3.240056089032991e-05
ThicknessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_q90.txt	3.238213261159005e-05
counts(inten<0.28Normalized-SUMMARYCustomAlgos.tsv_std.txt	3.234715408918525e-05
ThicknessThreshold=0.14-SUMMARYCustomAlgos.tsv_q75.txt	3.228548422810516e-05
RoughnessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_mean.txt	3.2051847898236006e-05
ThicknessThreshold=0.23-SUMMARYCustomAlgos.tsv_max.txt	3.204012709935353e-05
counts(inten<0.21000000000000002-SUMMARYCustomAlgos.tsv_var.txt	3.2012589020260705e-05
RoughnessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_min.txt	3.1918436384549e-05
RoughnessThreshold=0.27-SUMMARYCustomAlgos.tsv_min.txt	3.1685205937828184e-05
ThicknessThreshold=0.25-SUMMARYCustomAlgos.tsv_max.txt	3.1584454247869646e-05
ThicknessThreshold=0.05-SUMMARYCustomAlgos.tsv_q90.txt	3.146244457920145e-05
counts(Norminten<0.2-SUMMARYCustomAlgos.tsv_q25.txt	3.144908144622959e-05
counts(Norminten<0.27-SUMMARYCustomAlgos.tsv_q25.txt	3.132215287987099e-05
counts(inten<0.24000000000000002Normalized-SUMMARYCustomAlgos.tsv_var.txt	3.1135924845631664e-05
counts(Norminten<0.28-SUMMARYCustomAlgos.tsv_q10.txt	3.113478111637379e-05
RoughnessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_max.txt	3.1088163950622065e-05
ThicknessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_max.txt	3.0997384956904246e-05
ThicknessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_q75.txt	3.0872261258198254e-05
counts(inten<0.24000000000000002-SUMMARYCustomAlgos.tsv_std.txt	3.079973261870192e-05
RoughnessThreshold=0.17-SUMMARYCustomAlgos.tsv_median.txt	3.0703225613915876e-05
counts(inten<0.03Normalized-SUMMARYCustomAlgos.tsv_q25.txt	3.0659067278081075e-05
counts(inten<0.19Normalized-SUMMARYCustomAlgos.tsv_median.txt	3.0653096249371814e-05
RoughnessThreshold=0.08-SUMMARYCustomAlgos.tsv_min.txt	3.0511549002691876e-05
ThicknessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_max.txt	3.0501990043499265e-05
ThicknessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_q25.txt	3.037965383202892e-05
RoughnessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_q75.txt	3.0120853164032345e-05
RoughnessThreshold=0.04-SUMMARYCustomAlgos.tsv_median.txt	3.0080888576062316e-05
counts(inten<0.29000000000000004-SUMMARYCustomAlgos.tsv_var.txt	3.006466927923843e-05
counts(Norminten<0.23-SUMMARYCustomAlgos.tsv_std.txt	2.9985468154830442e-05
RoughnessThreshold=0.25-SUMMARYCustomAlgos.tsv_max.txt	2.997774986906977e-05
ThicknessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_median.txt	2.9971158074935044e-05
ThicknessThreshold=0.16-SUMMARYCustomAlgos.tsv_q10.txt	2.977630284286173e-05
RoughnessThreshold=0.14-SUMMARYCustomAlgos.tsv_mean.txt	2.976140663527099e-05
RoughnessThreshold=0.12-SUMMARYCustomAlgos.tsv_median.txt	2.9624988374738698e-05
ThicknessThreshold=0.27-SUMMARYCustomAlgos.tsv_q75.txt	2.954003618470552e-05
counts(inten<0.29000000000000004-SUMMARYCustomAlgos.tsv_q10.txt	2.9254869559771564e-05
ThicknessThreshold=0.26-SUMMARYCustomAlgos.tsv_max.txt	2.9165699898550143e-05
RoughnessThreshold=0.02-SUMMARYCustomAlgos.tsv_q25.txt	2.9108760346365405e-05
ThicknessThreshold=0.19-SUMMARYCustomAlgos.tsv_min.txt	2.8595460280509568e-05
counts(inten<0.09999999999999999-SUMMARYCustomAlgos.tsv_max.txt	2.8594167016276563e-05
ThicknessThreshold=0.08-SUMMARYCustomAlgos.tsv_q75.txt	2.8276464650177717e-05
counts(inten<0.27-SUMMARYCustomAlgos.tsv_q90.txt	2.819459387949496e-05
RoughnessThreshold=0.27-SUMMARYCustomAlgos.tsv_q25.txt	2.8062018535997823e-05
ThicknessThreshold=0.17-SUMMARYCustomAlgos.tsv_q10.txt	2.8019250966471817e-05
ThicknessThreshold=0.13-SUMMARYCustomAlgos.tsv_q10.txt	2.80160162364195e-05
counts(Norminten<0.25Normalized-SUMMARYCustomAlgos.tsv_q25.txt	2.794725752864968e-05
counts(inten<0.26Normalized-SUMMARYCustomAlgos.tsv_var.txt	2.7734066586069004e-05
BioVolume-SUMMARYCustomAlgos.tsv_q10.txt	2.7648603153281016e-05
RoughnessThreshold=0.04-SUMMARYCustomAlgos.tsv_max.txt	2.752718896364823e-05
RoughnessThreshold=0.13-SUMMARYCustomAlgos.tsv_q10.txt	2.7227356712163563e-05
ThicknessThreshold=0.22-SUMMARYCustomAlgos.tsv_min.txt	2.716719295302696e-05
counts(Norminten<0.21000000000000002-SUMMARYCustomAlgos.tsv_median.txt	2.7076843427776997e-05
counts(inten<0.01Normalized-SUMMARYCustomAlgos.tsv_max.txt	2.7074088245804356e-05
RoughnessThreshold=0.17-SUMMARYCustomAlgos.tsv_min.txt	2.6902858033184648e-05
RoughnessThreshold=0.02-SUMMARYCustomAlgos.tsv_mean.txt	2.687925059042861e-05
counts(inten<0.13-SUMMARYCustomAlgos.tsv_std.txt	2.66924143718207e-05
counts(Norminten<0.25-SUMMARYCustomAlgos.tsv_q25.txt	2.6673132691001152e-05
ThicknessThreshold=0.17-SUMMARYCustomAlgos.tsv_q90.txt	2.6581732851241767e-05
ThicknessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_q75.txt	2.653430064499071e-05
counts(Norminten<0.24000000000000002Normalized-SUMMARYCustomAlgos.tsv_min.txt	2.6392206486993225e-05
RoughnessThreshold=0.28-SUMMARYCustomAlgos.tsv_min.txt	2.601085552218086e-05
counts(Norminten<0.23-SUMMARYCustomAlgos.tsv_mean.txt	2.5749280787879872e-05
counts(Norminten<0.27-SUMMARYCustomAlgos.tsv_q10.txt	2.5744885349443914e-05
ThicknessThreshold=0.25-SUMMARYCustomAlgos.tsv_min.txt	2.572126520385423e-05
RoughnessThreshold=0.22-SUMMARYCustomAlgos.tsv_median.txt	2.5676127299566026e-05
RoughnessThreshold=0.03-SUMMARYCustomAlgos.tsv_q25.txt	2.5270214215822652e-05
ThicknessThreshold=0.12-SUMMARYCustomAlgos.tsv_q75.txt	2.5171264129481433e-05
ThicknessThreshold=0.2-SUMMARYCustomAlgos.tsv_q75.txt	2.5149515065061995e-05
RoughnessThreshold=0.25-SUMMARYCustomAlgos.tsv_q25.txt	2.4776767643911986e-05
counts(inten<0.23Normalized-SUMMARYCustomAlgos.tsv_q25.txt	2.4709130230945473e-05
counts(inten<0.23Normalized-SUMMARYCustomAlgos.tsv_std.txt	2.459236144010871e-05
ThicknessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_mean.txt	2.451654784378698e-05
RoughnessThreshold=0.060000000000000005-SUMMARYCustomAlgos.tsv_q90.txt	2.4492655505144314e-05
RoughnessThreshold=0.2-SUMMARYCustomAlgos.tsv_q75.txt	2.446894015982302e-05
RoughnessThreshold=0.060000000000000005-SUMMARYCustomAlgos.tsv_q75.txt	2.396462104343933e-05
ThicknessThreshold=0.28-SUMMARYCustomAlgos.tsv_q75.txt	2.3821926231780308e-05
counts(inten<0.2Normalized-SUMMARYCustomAlgos.tsv_q10.txt	2.3443870300556738e-05
ThicknessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_q75.txt	2.344340170507949e-05
RoughnessThreshold=0.13-SUMMARYCustomAlgos.tsv_q75.txt	2.3414943604327833e-05
RoughnessThreshold=0.14-SUMMARYCustomAlgos.tsv_q10.txt	2.2885756779607807e-05
counts(Norminten<0.26-SUMMARYCustomAlgos.tsv_min.txt	2.2878062721314755e-05
ThicknessThreshold=0.22-SUMMARYCustomAlgos.tsv_median.txt	2.287634728934886e-05
RoughnessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_max.txt	2.2871009464060563e-05
RoughnessThreshold=0.12-SUMMARYCustomAlgos.tsv_mean.txt	2.274656907291949e-05
RoughnessThreshold=0.13-SUMMARYCustomAlgos.tsv_max.txt	2.2729850736314493e-05
ThicknessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_q10.txt	2.255668034478413e-05
ThicknessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_q25.txt	2.248823826365988e-05
counts(inten<0.28-SUMMARYCustomAlgos.tsv_q25.txt	2.2486617144848952e-05
ThicknessThreshold=0.26-SUMMARYCustomAlgos.tsv_median.txt	2.2345270405977378e-05
counts(Norminten<0.13Normalized-SUMMARYCustomAlgos.tsv_var.txt	2.230715427717425e-05
RoughnessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_mean.txt	2.2118888563399665e-05
RoughnessThreshold=0.11-SUMMARYCustomAlgos.tsv_mean.txt	2.2066653754978706e-05
RoughnessThreshold=0.01-SUMMARYCustomAlgos.tsv_min.txt	2.206154737149136e-05
RoughnessThreshold=0.14-SUMMARYCustomAlgos.tsv_q90.txt	2.201262283899678e-05
RoughnessThreshold=0.16-SUMMARYCustomAlgos.tsv_median.txt	2.1929528518116756e-05
counts(Norminten<0.16-SUMMARYCustomAlgos.tsv_q25.txt	2.1771718601141322e-05
RoughnessThreshold=0.09-SUMMARYCustomAlgos.tsv_q10.txt	2.1469547593693104e-05
RoughnessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_min.txt	2.1330955039541385e-05
RoughnessThreshold=0.11-SUMMARYCustomAlgos.tsv_median.txt	2.1253826755895954e-05
counts(Norminten<0.22-SUMMARYCustomAlgos.tsv_min.txt	2.1234042163757302e-05
RoughnessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_median.txt	2.097168602597463e-05
counts(Norminten<0.08Normalized-SUMMARYCustomAlgos.tsv_std.txt	2.096263928989487e-05
counts(Norminten<0.08-SUMMARYCustomAlgos.tsv_std.txt	2.0832724063561244e-05
ThicknessThreshold=0.04-SUMMARYCustomAlgos.tsv_max.txt	2.0588573365891034e-05
counts(inten<0.12Normalized-SUMMARYCustomAlgos.tsv_std.txt	2.0022498006040044e-05
counts(inten<0.2Normalized-SUMMARYCustomAlgos.tsv_q90.txt	2.0010428559714568e-05
ThicknessThreshold=0.26-SUMMARYCustomAlgos.tsv_mean.txt	1.9880774997249816e-05
counts(inten<0.19-SUMMARYCustomAlgos.tsv_max.txt	1.976953701403766e-05
RoughnessThreshold=0.05-SUMMARYCustomAlgos.tsv_q10.txt	1.9639330246467047e-05
counts(Norminten<0.18000000000000002-SUMMARYCustomAlgos.tsv_q25.txt	1.9638886365255902e-05
ThicknessThreshold=0.28-SUMMARYCustomAlgos.tsv_q25.txt	1.9608599285854817e-05
counts(inten<0.12-SUMMARYCustomAlgos.tsv_q90.txt	1.9452534997955215e-05
counts(inten<0.27Normalized-SUMMARYCustomAlgos.tsv_min.txt	1.9444833195730887e-05
RoughnessThreshold=0.28-SUMMARYCustomAlgos.tsv_median.txt	1.9444241957052866e-05
ThicknessThreshold=0.26-SUMMARYCustomAlgos.tsv_q90.txt	1.932443753321932e-05
med-SUMMARYCustomAlgos.tsv_var.txt	1.9257495067989583e-05
RoughnessThreshold=0.23-SUMMARYCustomAlgos.tsv_q75.txt	1.906220695445644e-05
RoughnessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_max.txt	1.906171901190359e-05
ThicknessThreshold=0.08-SUMMARYCustomAlgos.tsv_q10.txt	1.9061513685273635e-05
RoughnessThreshold=0.14-SUMMARYCustomAlgos.tsv_min.txt	1.8597869428078317e-05
counts(Norminten<0.26-SUMMARYCustomAlgos.tsv_q25.txt	1.8292027919506815e-05
RoughnessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_q10.txt	1.797590943795288e-05
ThicknessThreshold=0.28-SUMMARYCustomAlgos.tsv_min.txt	1.7800073641447516e-05
RoughnessThreshold=0.17-SUMMARYCustomAlgos.tsv_q25.txt	1.7734242368260393e-05
RoughnessThreshold=0.17-SUMMARYCustomAlgos.tsv_max.txt	1.7728984594633774e-05
counts(Norminten<0.2-SUMMARYCustomAlgos.tsv_mean.txt	1.772339949025174e-05
RoughnessThreshold=0.09-SUMMARYCustomAlgos.tsv_q75.txt	1.716592898204492e-05
counts(inten<0.17-SUMMARYCustomAlgos.tsv_std.txt	1.716184307987313e-05
RoughnessThreshold=0.16-SUMMARYCustomAlgos.tsv_q90.txt	1.7155396659057387e-05
mean-SUMMARYCustomAlgos.tsv_q90.txt	1.704937777776888e-05
ThicknessThreshold=0.27-SUMMARYCustomAlgos.tsv_max.txt	1.7046851182164058e-05
min-SUMMARYCustomAlgos.tsv_max.txt	1.6999226812076937e-05
counts(Norminten<0.22-SUMMARYCustomAlgos.tsv_q25.txt	1.6821641081623446e-05
ThicknessThreshold=0.26-SUMMARYCustomAlgos.tsv_q10.txt	1.673665251248948e-05
RoughnessThreshold=0.16-SUMMARYCustomAlgos.tsv_q25.txt	1.67277466676169e-05
RoughnessThreshold=0.19-SUMMARYCustomAlgos.tsv_q90.txt	1.6717465252466184e-05
counts(inten<0.22Normalized-SUMMARYCustomAlgos.tsv_q75.txt	1.6688600255573996e-05
RoughnessThreshold=0.09-SUMMARYCustomAlgos.tsv_mean.txt	1.668101074153096e-05
ThicknessThreshold=0.19-SUMMARYCustomAlgos.tsv_mean.txt	1.6654509831549476e-05
RoughnessThreshold=0.03-SUMMARYCustomAlgos.tsv_max.txt	1.648010705304559e-05
RoughnessThreshold=0.12-SUMMARYCustomAlgos.tsv_min.txt	1.6439515890358918e-05
counts(inten<0.26-SUMMARYCustomAlgos.tsv_std.txt	1.6397479451270947e-05
ThicknessThreshold=0.25-SUMMARYCustomAlgos.tsv_mean.txt	1.6302109550176176e-05
counts(inten<0.01-SUMMARYCustomAlgos.tsv_q10.txt	1.6297970359424574e-05
Homogenity-SUMMARYCustomAlgos.tsv_median.txt	1.622037324827022e-05
counts(inten<0.25-SUMMARYCustomAlgos.tsv_var.txt	1.6209896308239536e-05
ThicknessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_q90.txt	1.6203792204805408e-05
ThicknessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_mean.txt	1.620336708215419e-05
ThicknessThreshold=0.22-SUMMARYCustomAlgos.tsv_q10.txt	1.6017353658592394e-05
ThicknessThreshold=0.11-SUMMARYCustomAlgos.tsv_median.txt	1.6012397040281893e-05
ThicknessThreshold=0.16-SUMMARYCustomAlgos.tsv_mean.txt	1.6011261198897292e-05
counts(Norminten<0.17-SUMMARYCustomAlgos.tsv_mean.txt	1.5932752346199916e-05
counts(inten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_std.txt	1.5922661916324202e-05
ThicknessThreshold=0.08-SUMMARYCustomAlgos.tsv_q25.txt	1.5736173415116095e-05
counts(inten<0.23-SUMMARYCustomAlgos.tsv_std.txt	1.572017864826892e-05
counts(Norminten<0.09999999999999999-SUMMARYCustomAlgos.tsv_q10.txt	1.5266167613787412e-05
ThicknessThreshold=0.2-SUMMARYCustomAlgos.tsv_median.txt	1.5263868802883016e-05
RoughnessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_q10.txt	1.5255286935364778e-05
RoughnessThreshold=0.12-SUMMARYCustomAlgos.tsv_q10.txt	1.5251220213975126e-05
counts(inten<0.2-SUMMARYCustomAlgos.tsv_max.txt	1.524848163244145e-05
ThicknessThreshold=0.17-SUMMARYCustomAlgos.tsv_mean.txt	1.5244227773153693e-05
counts(inten<0.27Normalized-SUMMARYCustomAlgos.tsv_q10.txt	1.488024107807305e-05
counts(inten<0.19-SUMMARYCustomAlgos.tsv_std.txt	1.4871453643638447e-05
RoughnessThreshold=0.08-SUMMARYCustomAlgos.tsv_q75.txt	1.4729227697494393e-05
counts(inten<0.22Normalized-SUMMARYCustomAlgos.tsv_q25.txt	1.4710757094017434e-05
RoughnessThreshold=0.11-SUMMARYCustomAlgos.tsv_q90.txt	1.4538324175537636e-05
RoughnessThreshold=0.16-SUMMARYCustomAlgos.tsv_mean.txt	1.4305177728968439e-05
counts(inten<0.17-SUMMARYCustomAlgos.tsv_q90.txt	1.4301608112856256e-05
ThicknessThreshold=0.16-SUMMARYCustomAlgos.tsv_median.txt	1.4299683969023303e-05
ThicknessThreshold=0.2-SUMMARYCustomAlgos.tsv_q90.txt	1.4298015593281983e-05
counts(inten<0.22Normalized-SUMMARYCustomAlgos.tsv_var.txt	1.429543298038643e-05
RoughnessThreshold=0.28-SUMMARYCustomAlgos.tsv_q10.txt	1.4292830165035727e-05
counts(inten<0.26-SUMMARYCustomAlgos.tsv_q25.txt	1.3719334429355716e-05
ThicknessThreshold=0.2-SUMMARYCustomAlgos.tsv_q25.txt	1.3718550223612367e-05
RoughnessThreshold=0.23-SUMMARYCustomAlgos.tsv_max.txt	1.3717327041652663e-05
RoughnessThreshold=0.11-SUMMARYCustomAlgos.tsv_q10.txt	1.3349963573670826e-05
counts(Norminten<0.09999999999999999-SUMMARYCustomAlgos.tsv_q25.txt	1.3347059848306244e-05
mdiffs-SUMMARYDiffGlobal.tsv_q75.txt	1.3346634207652277e-05
counts(Norminten<0.06999999999999999-SUMMARYCustomAlgos.tsv_q90.txt	1.3344676433605909e-05
ThicknessThreshold=0.13-SUMMARYCustomAlgos.tsv_max.txt	1.334437555506096e-05
ThicknessThreshold=0.27-SUMMARYCustomAlgos.tsv_q10.txt	1.33429141538757e-05
RoughnessThreshold=0.22-SUMMARYCustomAlgos.tsv_mean.txt	1.334181110130171e-05
RoughnessThreshold=0.17-SUMMARYCustomAlgos.tsv_q75.txt	1.334174144427051e-05
RoughnessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_q25.txt	1.3341344904650475e-05
RoughnessThreshold=0.16-SUMMARYCustomAlgos.tsv_q75.txt	1.333693049401515e-05
RoughnessThreshold=0.23-SUMMARYCustomAlgos.tsv_median.txt	1.2263538537761075e-05
ThicknessThreshold=0.14-SUMMARYCustomAlgos.tsv_q25.txt	1.1460267253432348e-05
ThicknessThreshold=0.05-SUMMARYCustomAlgos.tsv_min.txt	1.1455987242612609e-05
RoughnessThreshold=0.05-SUMMARYCustomAlgos.tsv_q25.txt	1.145060894338361e-05
RoughnessThreshold=0.13-SUMMARYCustomAlgos.tsv_mean.txt	1.1447515431250802e-05
RoughnessThreshold=0.01-SUMMARYCustomAlgos.tsv_q75.txt	1.1445684716269492e-05
ThicknessThreshold=0.27-SUMMARYCustomAlgos.tsv_q25.txt	1.1440050784292147e-05
counts(inten<0.17-SUMMARYCustomAlgos.tsv_var.txt	1.1437500755384291e-05
ThicknessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_max.txt	1.1436858249291485e-05
RoughnessThreshold=0.28-SUMMARYCustomAlgos.tsv_q25.txt	1.1433223117062485e-05
counts(inten<0.12Normalized-SUMMARYCustomAlgos.tsv_var.txt	1.1346641751749184e-05
Homogenity-SUMMARYCustomAlgos.tsv_q25.txt	1.134473640301341e-05
counts(inten<0.24000000000000002Normalized-SUMMARYCustomAlgos.tsv_median.txt	1.1293922062902624e-05
ThicknessThreshold=0.27-SUMMARYCustomAlgos.tsv_mean.txt	1.1282649947679672e-05
RoughnessThreshold=0.060000000000000005-SUMMARYCustomAlgos.tsv_max.txt	1.1252984808101561e-05
ThicknessThreshold=0.12-SUMMARYCustomAlgos.tsv_median.txt	1.124284648796564e-05
RoughnessThreshold=0.13-SUMMARYCustomAlgos.tsv_median.txt	1.1236957003148518e-05
counts(Norminten<0.29000000000000004-SUMMARYCustomAlgos.tsv_median.txt	1.1063726400241802e-05
RoughnessThreshold=0.14-SUMMARYCustomAlgos.tsv_median.txt	1.0731652594369861e-05
RoughnessThreshold=0.05-SUMMARYCustomAlgos.tsv_median.txt	1.0673937142709018e-05
counts(inten<0.28Normalized-SUMMARYCustomAlgos.tsv_var.txt	1.0401164597597665e-05
counts(Norminten<0.14-SUMMARYCustomAlgos.tsv_q25.txt	1.03013723717193e-05
RoughnessThreshold=0.01-SUMMARYCustomAlgos.tsv_median.txt	1.0004184607504396e-05
counts(Norminten<0.29000000000000004Normalized-SUMMARYCustomAlgos.tsv_q10.txt	9.804299642927408e-06
counts(inten<0.14Normalized-SUMMARYCustomAlgos.tsv_q10.txt	9.799905528910702e-06
RoughnessThreshold=0.04-SUMMARYCustomAlgos.tsv_mean.txt	9.155015002780834e-06
counts(inten<0.01Normalized-SUMMARYCustomAlgos.tsv_var.txt	9.153003901467911e-06
ThicknessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_median.txt	8.586717835872333e-06
counts(inten<0.28Normalized-SUMMARYCustomAlgos.tsv_median.txt	8.586580205528384e-06
RoughnessThreshold=0.09-SUMMARYCustomAlgos.tsv_median.txt	8.581628449814638e-06
counts(inten<0.19Normalized-SUMMARYCustomAlgos.tsv_q25.txt	8.579547274449422e-06
counts(inten<0.2Normalized-SUMMARYCustomAlgos.tsv_std.txt	8.57840894533609e-06
counts(inten<0.2Normalized-SUMMARYCustomAlgos.tsv_q25.txt	8.577702548149504e-06
RoughnessThreshold=0.19-SUMMARYCustomAlgos.tsv_max.txt	8.577643686968616e-06
ThicknessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_q10.txt	8.577388631186012e-06
RoughnessThreshold=0.11-SUMMARYCustomAlgos.tsv_q75.txt	7.632550691585417e-06
RoughnessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_q10.txt	7.632550691585417e-06
counts(inten<0.29000000000000004-SUMMARYCustomAlgos.tsv_q90.txt	7.631275102125539e-06
RoughnessThreshold=0.08-SUMMARYCustomAlgos.tsv_q90.txt	7.631117867194129e-06
counts(Norminten<0.14-SUMMARYCustomAlgos.tsv_min.txt	7.63052392703388e-06
counts(inten<0.03Normalized-SUMMARYCustomAlgos.tsv_q75.txt	7.628323660618931e-06
RoughnessThreshold=0.05-SUMMARYCustomAlgos.tsv_max.txt	7.6282189176777864e-06
counts(Norminten<0.29000000000000004-SUMMARYCustomAlgos.tsv_min.txt	7.626194452706155e-06
RoughnessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_q25.txt	7.621103139437227e-06
RoughnessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_q25.txt	5.724334374398943e-06
counts(inten<0.19-SUMMARYCustomAlgos.tsv_var.txt	5.723757715625401e-06
ThicknessThreshold=0.2-SUMMARYCustomAlgos.tsv_q10.txt	5.722316576864446e-06
ThicknessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_min.txt	5.721805801911084e-06
RoughnessThreshold=0.23-SUMMARYCustomAlgos.tsv_q25.txt	5.721805801911083e-06
counts(inten<0.12Normalized-SUMMARYCustomAlgos.tsv_max.txt	5.720784525506688e-06
RoughnessThreshold=0.2-SUMMARYCustomAlgos.tsv_q10.txt	5.720614348216083e-06
counts(inten<0.27Normalized-SUMMARYCustomAlgos.tsv_std.txt	5.720418002384269e-06
counts(inten<0.27-SUMMARYCustomAlgos.tsv_std.txt	5.720169317011784e-06
ThicknessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_median.txt	5.720156228906924e-06
ThicknessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_median.txt	5.720156228906924e-06
ThicknessThreshold=0.17-SUMMARYCustomAlgos.tsv_min.txt	5.719999176320117e-06
ThicknessThreshold=0.23-SUMMARYCustomAlgos.tsv_min.txt	5.718939296890728e-06
med-SUMMARYCustomAlgos.tsv_mean.txt	5.71862533396772e-06
RoughnessThreshold=0.060000000000000005-SUMMARYCustomAlgos.tsv_min.txt	5.71862533396772e-06
RoughnessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_q90.txt	5.718298325910984e-06
ThicknessThreshold=0.14-SUMMARYCustomAlgos.tsv_q90.txt	5.717696728791348e-06
counts(inten<0.23-SUMMARYCustomAlgos.tsv_max.txt	5.716180219729968e-06
ThicknessThreshold=0.25-SUMMARYCustomAlgos.tsv_var.txt	0.0
Unnamed: 0-SUMMARYDiffGlobal.tsv_median.txt	0.0
ThicknessThreshold=0.2-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.2-SUMMARYCustomAlgos.tsv_std.txt	0.0
mindiffs-SUMMARYDiffGlobal.tsv_std.txt	0.0
