sampleName	 -SUMMARYhistAll.tsv_max.txt	 -SUMMARYhistAll.tsv_mean.txt	 -SUMMARYhistAll.tsv_median.txt	 -SUMMARYhistAll.tsv_min.txt	 -SUMMARYhistAll.tsv_q10.txt	 -SUMMARYhistAll.tsv_q25.txt	 -SUMMARYhistAll.tsv_q75.txt	 -SUMMARYhistAll.tsv_q90.txt	 -SUMMARYhistAll.tsv_std.txt	 -SUMMARYhistAll.tsv_var.txt	GlobalCount-SUMMARYhistAll.tsv_max.txt	GlobalCount-SUMMARYhistAll.tsv_mean.txt	GlobalCount-SUMMARYhistAll.tsv_median.txt	GlobalCount-SUMMARYhistAll.tsv_min.txt	GlobalCount-SUMMARYhistAll.tsv_q10.txt	GlobalCount-SUMMARYhistAll.tsv_q25.txt	GlobalCount-SUMMARYhistAll.tsv_q75.txt	GlobalCount-SUMMARYhistAll.tsv_q90.txt	GlobalCount-SUMMARYhistAll.tsv_std.txt	GlobalCount-SUMMARYhistAll.tsv_var.txt	Unnamed: 0-SUMMARYhistAll.tsv_max.txt	Unnamed: 0-SUMMARYhistAll.tsv_mean.txt	Unnamed: 0-SUMMARYhistAll.tsv_median.txt	Unnamed: 0-SUMMARYhistAll.tsv_min.txt	Unnamed: 0-SUMMARYhistAll.tsv_q10.txt	Unnamed: 0-SUMMARYhistAll.tsv_q25.txt	Unnamed: 0-SUMMARYhistAll.tsv_q75.txt	Unnamed: 0-SUMMARYhistAll.tsv_q90.txt	Unnamed: 0-SUMMARYhistAll.tsv_std.txt	Unnamed: 0-SUMMARYhistAll.tsv_var.txt	Value-SUMMARYhistAll.tsv_max.txt	Value-SUMMARYhistAll.tsv_mean.txt	Value-SUMMARYhistAll.tsv_median.txt	Value-SUMMARYhistAll.tsv_min.txt	Value-SUMMARYhistAll.tsv_q10.txt	Value-SUMMARYhistAll.tsv_q25.txt	Value-SUMMARYhistAll.tsv_q75.txt	Value-SUMMARYhistAll.tsv_q90.txt	Value-SUMMARYhistAll.tsv_std.txt	Value-SUMMARYhistAll.tsv_var.txt	label
28032023_s_Lm_st_L455_p_C04_pos002_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	12820.0	4096.0	2909.0	36.0	395.0	878.5	6664.0	9986.0	3633.827480338429	13204702.156862732	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C04_pos002_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	18309.0	4096.0	206.5	0.0	0.0	2.0	7630.75	15328.0	6029.479558069373	36354623.74117644	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C04_pos003_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	10181.0	4096.0	2819.0	31.0	250.5	654.25	7927.75	9549.0	3629.4722773103936	13173069.011764696	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C04_pos003_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	17803.0	4096.0	575.0	0.0	1.0	7.75	6958.0	14931.5	5746.578346302788	33023162.690196093	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C04_pos004_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	22059.0	4096.0	1466.5	18.0	123.0	310.75	6249.25	11987.5	5330.464235383808	28413848.96470588	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C04_pos004_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	17249.0	4096.0	437.0	1.0	9.0	28.75	7439.0	14662.5	5780.401511259623	33413041.63137253	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C04_pos005_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	14798.0	4096.0	1903.5	2.0	196.0	430.25	6949.0	11982.5	4499.620799709292	20246587.341176484	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C04_pos005_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	17752.0	4096.0	315.0	0.0	3.0	14.75	6956.0	15590.0	6086.838616002144	37049604.33725489	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C05_pos001_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	88917.0	4096.0	3952.0	16.0	1768.0	2375.5	5216.5	5577.5	5522.668072873586	30499862.643137254	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C05_pos001_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	8108.0	4096.0	4182.0	1.0	520.5	1462.5	6666.25	7632.0	2655.831678755705	7053441.905882349	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C05_pos002_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	122002.0	4096.0	3790.5	10.0	2005.5	2579.25	4764.0	5122.5	7496.621379648563	56199332.10980392	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C05_pos002_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	9862.0	4096.0	3599.0	4.0	142.0	674.0	7374.25	9120.5	3387.314284613268	11473898.062745096	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C05_pos003_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	83745.0	4096.0	3987.5	11.0	1626.0	2235.75	5322.75	5821.5	5255.2030083359805	27617158.65882354	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C05_pos003_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	13312.0	4096.0	1833.5	3.0	16.0	117.0	7825.5	11939.0	4587.514898196677	21045292.941176467	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C05_pos004_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	65812.0	4096.0	3219.0	14.0	1236.0	1725.25	5313.5	7796.5	4625.952497573222	21399436.50980393	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C05_pos004_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	12473.0	4096.0	1987.5	4.0	20.0	122.5	8092.75	11286.5	4398.776747964303	19349236.87843141	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C05_pos005_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	80580.0	4096.0	3462.0	14.0	1372.5	1872.25	5632.5	6850.5	5223.10389350556	27280814.282352943	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C05_pos005_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	13367.0	4096.0	1742.0	3.0	24.0	154.75	7812.0	12006.0	4559.741985304543	20791246.972549018	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C06_pos001_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	15607.0	4096.0	615.0	3.0	9.0	40.0	7826.25	14020.0	5510.286552457694	30363257.890196096	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C06_pos001_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	19071.0	4096.0	86.0	0.0	0.0	2.0	7548.75	15485.5	6212.077972567224	38589912.73725491	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C06_pos002_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	13339.0	4096.0	1043.5	4.0	18.0	73.75	9005.25	12350.0	4934.418768243341	24348488.580392133	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C06_pos002_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	18309.0	4096.0	206.5	0.0	0.0	2.0	7630.75	15328.0	6029.479558069373	36354623.74117644	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C06_pos003_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	15611.0	4096.0	1021.5	4.0	14.0	79.75	7595.25	13374.5	5184.178754331567	26875709.35686279	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C06_pos003_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	17803.0	4096.0	575.0	0.0	1.0	7.75	6958.0	14931.5	5746.578346302788	33023162.690196093	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C06_pos004_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	15080.0	4096.0	926.0	12.0	29.0	121.0	7632.5	13850.0	5326.568030204077	28372326.980392147	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C06_pos004_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	17249.0	4096.0	437.0	1.0	9.0	28.75	7439.0	14662.5	5780.401511259623	33413041.63137253	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C06_pos005_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	13344.0	4096.0	1426.0	7.0	49.5	161.0	8186.75	12069.0	4722.531326046466	22302302.1254902	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C06_pos005_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	17752.0	4096.0	315.0	0.0	3.0	14.75	6956.0	15590.0	6086.838616002144	37049604.33725489	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C07_pos001_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	47513.0	4096.0	3705.0	77.0	1181.5	1799.5	5615.75	6915.0	3570.98833465954	12751957.686274515	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C07_pos001_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	8108.0	4096.0	4182.0	1.0	520.5	1462.5	6666.25	7632.0	2655.831678755705	7053441.905882349	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C07_pos002_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	45730.0	4096.0	4150.0	24.0	1289.5	2005.0	5898.5	6162.0	3244.4768719392987	10526630.172549017	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C07_pos002_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	9862.0	4096.0	3599.0	4.0	142.0	674.0	7374.25	9120.5	3387.314284613268	11473898.062745096	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C07_pos003_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	11281.0	4096.0	3776.0	4.0	552.0	1267.25	6990.5	8056.0	2877.242326242539	8278523.403921577	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C07_pos003_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	13312.0	4096.0	1833.5	3.0	16.0	117.0	7825.5	11939.0	4587.514898196677	21045292.941176467	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C07_pos004_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	17344.0	4096.0	4018.0	5.0	794.5	1521.0	6584.5	7422.0	2637.3765470596727	6955755.050980403	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C07_pos004_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	12473.0	4096.0	1987.5	4.0	20.0	122.5	8092.75	11286.5	4398.776747964303	19349236.87843141	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C07_pos005_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	43738.0	4096.0	3834.0	18.0	1209.5	1880.25	6041.75	6798.0	3271.182411396138	10700634.368627451	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C07_pos005_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	13367.0	4096.0	1742.0	3.0	24.0	154.75	7812.0	12006.0	4559.741985304543	20791246.972549018	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C08_pos001_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	8374.0	4096.0	3644.5	5.0	374.5	969.0	7459.25	7950.5	3038.1751992234517	9230508.541176455	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C08_pos001_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	14218.0	4096.0	1347.0	1.0	17.0	88.75	8344.5	12167.5	4835.673068304905	23383734.023529377	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C08_pos002_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	10036.0	4096.0	3489.0	31.0	223.5	702.25	7369.0	9208.0	3401.969943729546	11573399.49803921	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C08_pos002_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	10492.0	4096.0	2799.0	15.0	120.0	442.25	8145.75	9692.0	3774.0684200496	14243592.43921568	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C08_pos003_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	10127.0	4096.0	3505.0	6.0	469.0	1034.25	7164.0	8648.5	3133.158162395928	9816680.070588227	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C08_pos003_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	14784.0	4096.0	3755.5	2.0	606.0	1227.75	7086.75	7877.0	2887.0515674198086	8335066.752941173	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C08_pos004_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	12779.0	4096.0	2168.5	6.0	33.0	183.5	7648.0	11463.5	4349.120680114094	18914850.69019608	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C08_pos004_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	8433.0	4096.0	3732.0	7.0	403.0	1015.75	7342.75	8167.0	3010.3494123296914	9062203.58431372	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C08_pos005_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	11682.0	4096.0	2615.0	6.0	75.5	355.25	7807.0	10410.5	3970.513632995598	15764978.509803904	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C08_pos005_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	8228.0	4096.0	4015.5	2.0	372.0	992.5	7298.75	7791.0	2944.960711479333	8672793.592156863	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_D03_pos001_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	52935.0	4096.0	3682.0	6.0	1292.0	1872.25	5946.75	7072.5	3749.998353986566	14062487.654901955	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_D03_pos001_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	10820.0	4096.0	3261.0	3.0	422.5	925.5	6933.5	9051.0	3320.3586647748016	11024781.662745103	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_D03_pos002_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	46802.0	4096.0	3048.0	8.0	1032.5	1513.5	5699.0	8944.0	3947.645923490973	15583908.337254897	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_D03_pos002_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	14231.0	4096.0	2805.5	11.0	428.5	931.5	6355.0	9903.5	3745.5324603805934	14029013.411764702	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_D03_pos003_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	23030.0	4096.0	3039.5	7.0	702.0	1220.5	6291.0	9070.5	3472.296875579168	12056845.59215685	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
